GRB131110A   |  00020326002 | -1.669680e+00 | -1.765080e+00 | -1.575320e+00 | 4.375740e-03 | 4.142190e-03 | 4.608280e-03 | 58.43 | 57 | 1.025 | 4.225705e-01 | 50.0000 | 84.8 | 0.000000 | 84.800000 |  
GRB131105A   |    576738    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB131103A   |    576562    | -1.793400e+00 | -1.971550e+00 | -1.620470e+00 | 4.757830e-03 | 4.216850e-03 | 5.289990e-03 | 62.45 | 57 | 1.096 | 2.887210e-01 | 50.0000 | 18.54 | -8.284000 | 10.252000 |  
GRB131031A   |    576277    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB131030A   |    576238    | -1.292370e+00 | -1.319330e+00 | -1.265350e+00 | 1.976920e-02 | 1.947810e-02 | 2.005990e-02 | 36.43 | 57 | 0.6391 | 9.845989e-01 | 50.0000 | 148.9 | -5.504000 | 143.368000 |  
GRB131024B   |    575754    | -9.984250e-01 | -1.212090e+00 | -7.767340e-01 | 1.233260e-03 | 1.085820e-03 | 1.379520e-03 | 64.08 | 57 | 1.124 | 2.421515e-01 | 50.0000 | 109.3 | -8.280000 | 101.016000 |  
GRB131024A   |    575707    | -1.842370e+00 | -2.025880e+00 | -1.664960e+00 | 1.027730e-03 | 9.096270e-04 | 1.143670e-03 | 53.70 | 57 | 0.9420 | 5.998148e-01 | 50.0000 | 128 | -111.000000 | 17.000000 |  
GRB131018A   |    574935    | -2.244620e+00 | -2.387230e+00 | -2.107740e+00 | 1.194280e-03 | 1.080390e-03 | 1.306730e-03 | 57.47 | 57 | 1.008 | 4.577727e-01 | 50.0000 | 96.64 | 21.096000 | 117.736000 |  
GRB131004A   |    573190    | -1.805180e+00 | -1.920490e+00 | -1.692190e+00 | 1.462660e-02 | 1.358130e-02 | 1.566180e-02 | 67.73 | 57 | 1.188 | 1.562711e-01 | 50.0000 | 2.048 | -0.248000 | 1.800000 |  
GRB131002B   |    572742    | -2.225420e+00 | -2.381290e+00 | -2.076800e+00 | 1.322820e-03 | 1.179700e-03 | 1.464350e-03 | 58.68 | 57 | 1.029 | 4.136654e-01 | 50.0000 | 63 | -5.616000 | 57.384000 |  
GRB131002A   |    572721    | -1.616150e+00 | -1.822370e+00 | -1.416350e+00 | 1.001250e-03 | 8.678590e-04 | 1.132760e-03 | 56.14 | 57 | 0.9849 | 5.074476e-01 | 50.0000 | 59.95 | -0.204000 | 60.728000 |  
GRB131001A   |  00082217006 | -1.849860e+00 | -1.973290e+00 | -1.729640e+00 | 1.008900e-02 | 9.303200e-03 | 1.086640e-02 | 70.22 | 57 | 1.232 | 1.121428e-01 | 50.0000 | 6 | 0.000000 | 6.000000 |  
GRB130929A   |    572308    | -1.964600e+00 | -2.155020e+00 | -1.784890e+00 | 5.358460e-03 | 4.682940e-03 | 6.020440e-03 | 51.64 | 57 | 0.9059 | 6.758036e-01 | 50.0000 | 14.34 | -1.928000 | 12.408000 |  
GRB130925A   |    571830    | -2.053320e+00 | -2.091390e+00 | -2.015370e+00 | 4.523970e-03 | 4.439170e-03 | 4.608730e-03 | 43.93 | 57 | 0.7708 | 8.976539e-01 | 50.0000 | 963 | -59.032000 | 903.952000 |  
GRB130919A   |    571271    | -1.513930e+00 | -1.652970e+00 | -1.376150e+00 | 1.241300e-03 | 1.138560e-03 | 1.343580e-03 | 57.19 | 57 | 1.003 | 4.680098e-01 | 50.0000 | 128.2 | -20.152000 | 108.068000 |  
GRB130913A   |    570531    | -8.627070e-01 | -1.366650e+00 | -3.044760e-01 | 1.106590e-03 | 7.900880e-04 | 1.414040e-03 | 64.31 | 57 | 1.128 | 2.358804e-01 | 50.0000 | 10.02 | 1.200000 | 11.221000 |  
GRB130912A   |    570465    | -1.204520e+00 | -1.399990e+00 | -1.009450e+00 | 5.456800e-02 | 4.858970e-02 | 6.054430e-02 | 46.51 | 57 | 0.8160 | 8.380601e-01 | 50.0000 | 0.316 | 0.004000 | 0.320000 |  
GRB130907A   |    569992    | -1.189570e+00 | -1.208440e+00 | -1.170600e+00 | 1.591000e-02 | 1.571550e-02 | 1.610380e-02 | 15.88 | 57 | 0.2786 | 1.000000e+00 | 50.0000 | 839.5 | -73.736000 | 767.288000 |  
GRB130831B   |    568855    | -1.753790e+00 | -1.960700e+00 | -1.552350e+00 | 3.549640e-03 | 3.080860e-03 | 4.013960e-03 | 37.89 | 57 | 0.6648 | 9.759348e-01 | 50.0000 | 44.46 | -13.912000 | 30.552000 |  
GRB130831A   |    568849    | -1.928400e+00 | -1.977290e+00 | -1.879770e+00 | 1.635600e-02 | 1.594560e-02 | 1.676580e-02 | 56.67 | 57 | 0.9942 | 4.873431e-01 | 50.0000 | 43.23 | -1.856000 | 41.376000 |  
GRB130829A   |    568417    | -1.342850e+00 | -1.463200e+00 | -1.222250e+00 | 2.024470e-03 | 1.888610e-03 | 2.160070e-03 | 59.53 | 57 | 1.044 | 3.836356e-01 | 50.0000 | 64.04 | 28.096000 | 92.132000 |  
GRB130822A   |    567163    | -1.672520e+00 | -1.974150e+00 | -1.384360e+00 | 2.734380e-02 | 2.156650e-02 | 3.305300e-02 | 59.58 | 57 | 1.045 | 3.819274e-01 | 50.0000 | 0.048 | -0.004000 | 0.044000 |  
GRB130816B   |    566561    | -1.827010e+00 | -2.001540e+00 | -1.659300e+00 | 2.734530e-03 | 2.418110e-03 | 3.046350e-03 | 66.25 | 57 | 1.162 | 1.879386e-01 | 50.0000 | 11.4 | -3.736000 | 7.668000 |  
GRB130816A   |    566545    | -1.860830e+00 | -2.213050e+00 | -1.534520e+00 | 1.516090e-03 | 1.171950e-03 | 1.847440e-03 | 42.28 | 57 | 0.7418 | 9.271984e-01 | 50.0000 | 30.64 | -28.056000 | 2.584000 |  
GRB130812A   |    566228    | -2.428280e+00 | -2.536910e+00 | -2.323280e+00 | 7.256970e-03 | 6.737160e-03 | 7.772320e-03 | 93.66 | 57 | 1.643 | 1.589920e-03 | 50.0000 | 8.792 | -0.332000 | 8.460000 |  
GRB130807A   |    565651    | -1.639750e+00 | -1.773780e+00 | -1.507120e+00 | 7.306180e-04 | 6.738220e-04 | 7.871120e-04 | 70.80 | 57 | 1.242 | 1.034102e-01 | 50.0000 | 326 | -6.836000 | 319.196000 |  
GRB130806A   |    565562    | -2.363310e+00 | -2.585610e+00 | -2.156300e+00 | 2.733320e-03 | 2.297330e-03 | 3.164850e-03 | 68.71 | 57 | 1.206 | 1.375440e-01 | 50.0000 | 6.264 | -4.508000 | 1.756000 |  
GRB130803A   |    565263    | -1.645460e+00 | -1.788590e+00 | -1.504110e+00 | 3.304440e-03 | 3.029750e-03 | 3.578120e-03 | 46.75 | 57 | 0.8202 | 8.317438e-01 | 50.0000 | 45.62 | 0.140000 | 45.760000 |  
GRB130727A   |    564342    | -1.652300e+00 | -1.699270e+00 | -1.605430e+00 | 1.619940e-02 | 1.579610e-02 | 1.660270e-02 | 53.84 | 57 | 0.9445 | 5.944988e-01 | 50.0000 | 25.46 | -1.076000 | 24.380000 |  
GRB130725B   |    564028    | -2.276100e+00 | -2.411040e+00 | -2.145870e+00 | 6.272310e-03 | 5.750030e-03 | 6.786990e-03 | 67.71 | 57 | 1.188 | 1.568031e-01 | 50.0000 | 6.28 | -0.384000 | 5.896000 |  
GRB130725A   |    563980    | -1.602990e+00 | -1.906860e+00 | -1.303610e+00 | 9.232660e-04 | 7.759410e-04 | 1.068460e-03 | 56.02 | 57 | 0.9829 | 5.116970e-01 | 50.0000 | 113.2 | -9.832000 | 103.400000 |  
GRB130722A   |    563213    | -1.454940e+00 | -1.492330e+00 | -1.417410e+00 | 5.290430e-03 | 5.189000e-03 | 5.391760e-03 | 37.07 | 57 | 0.6504 | 9.811693e-01 | 50.0000 | 257 | -3.964000 | 252.992000 |  
GRB130719A   |    562625    | -1.676340e+00 | -1.850130e+00 | -1.505580e+00 | 1.375460e-03 | 1.241030e-03 | 1.508460e-03 | 86.53 | 57 | 1.518 | 7.045526e-03 | 50.0000 | 164.3 | -5.404000 | 158.944000 |  
GRB130716A   |    561974    | -1.316880e+00 | -1.960150e+00 | -6.828670e-01 | 3.128510e-04 | 1.990480e-04 | 4.263270e-04 | 41.92 | 57 | 0.7354 | 9.328232e-01 | 50.0000 | 106.7 | 0.020000 | 106.756000 |  
GRB130708A   |    560515    | -1.135070e+00 | -1.393420e+00 | -8.664380e-01 | 1.306800e-02 | 1.097910e-02 | 1.515360e-02 | 49.65 | 57 | 0.8710 | 7.446270e-01 | 50.0000 | 8.448 | 0.000000 | 8.448000 |  
GRB130701A   |    559482    | -1.578700e+00 | -1.624160e+00 | -1.533310e+00 | 7.399630e-02 | 7.202040e-02 | 7.597210e-02 | 76.37 | 57 | 1.340 | 4.432090e-02 | 50.0000 | 6.492 | -1.140000 | 5.352000 |  
GRB130627B   |    559139    | -1.751350e+00 | -1.939210e+00 | -1.570840e+00 | 1.396620e-03 | 1.230590e-03 | 1.559640e-03 | 55.70 | 57 | 0.9773 | 5.238171e-01 | 50.0000 | 64 | -15.376000 | 48.624000 |  
GRB130627A   |    559132    | -1.750390e+00 | -2.015790e+00 | -1.498080e+00 | 4.086840e-03 | 3.327940e-03 | 4.838420e-03 | 98.46 | 57 | 1.727 | 5.385711e-04 | 50.0000 | 20.32 | -10.280000 | 10.040000 |  
GRB130626A   |    559075    | -1.221020e+00 | -1.429830e+00 | -1.010840e+00 | 3.106960e-02 | 2.721000e-02 | 3.492820e-02 | 64.32 | 57 | 1.128 | 2.358127e-01 | 50.0000 | 0.192 | -0.012000 | 0.180000 |  
GRB130625A   |    558982    | -1.425890e+00 | -1.526450e+00 | -1.325330e+00 | 3.351140e-03 | 3.160280e-03 | 3.541710e-03 | 47.74 | 57 | 0.8375 | 8.040505e-01 | 50.0000 | 57.76 | -29.368000 | 28.388000 |  
GRB130623A   |  00032867001 | -1.804110e+00 | -2.016330e+00 | -1.600060e+00 | 4.520420e-03 | 3.856800e-03 | 5.176000e-03 | 85.90 | 57 | 1.507 | 7.976503e-03 | 50.0000 | 19.98 | 0.000000 | 19.984000 |  
GRB130615A   |    558271    | -2.091020e+00 | -2.251330e+00 | -1.937270e+00 | 6.839220e-04 | 6.085890e-04 | 7.582370e-04 | 70.31 | 57 | 1.233 | 1.108433e-01 | 50.0000 | 361.3 | 25.572000 | 386.864000 |  
GRB130612A   |    557976    | -1.994730e+00 | -2.248700e+00 | -1.758460e+00 | 7.615590e-03 | 6.204720e-03 | 9.001670e-03 | 71.92 | 57 | 1.262 | 8.805556e-02 | 50.0000 | 4 | -0.832000 | 3.168000 |  
GRB130610A   |    557845    | -1.272430e+00 | -1.349040e+00 | -1.195420e+00 | 3.665080e-03 | 3.509490e-03 | 3.820680e-03 | 59.61 | 57 | 1.046 | 3.809974e-01 | 50.0000 | 69.48 | -7.040000 | 62.440000 |  
GRB130609B   |    557828    | -1.221890e+00 | -1.261310e+00 | -1.182370e+00 | 5.117450e-03 | 5.013660e-03 | 5.221040e-03 | 53.44 | 57 | 0.9375 | 6.095733e-01 | 50.0000 | 317.7 | -7.836000 | 309.860000 |  
GRB130609A   |    557782    | -1.879410e+00 | -1.993880e+00 | -1.767810e+00 | 7.374630e-03 | 6.855340e-03 | 7.887920e-03 | 60.58 | 57 | 1.063 | 3.481321e-01 | 50.0000 | 8.464 | -1.180000 | 7.284000 |  
GRB130608A   |    557771    | -2.624270e+00 | -3.049130e+00 | -2.264470e+00 | 5.466190e-04 | 3.784180e-04 | 7.161270e-04 | 54.70 | 57 | 0.9596 | 5.619548e-01 | 50.0000 | 156.9 | -135.196000 | 21.728000 |  
GRB130606A   |    557589    | -1.518690e+00 | -1.639480e+00 | -1.398680e+00 | 9.771230e-04 | 9.090110e-04 | 1.044860e-03 | 52.24 | 57 | 0.9165 | 6.538391e-01 | 50.0000 | 298.3 | -1.344000 | 296.912000 |  
GRB130605A   |    557508    | -1.619680e+00 | -1.794410e+00 | -1.448800e+00 | 1.768570e-02 | 1.578780e-02 | 1.956800e-02 | 73.18 | 57 | 1.284 | 7.315466e-02 | 50.0000 | 13.82 | -1.816000 | 12.008000 |  
GRB130604A   |    557354    | -1.628480e+00 | -1.773050e+00 | -1.485580e+00 | 1.719040e-03 | 1.579810e-03 | 1.856820e-03 | 56.41 | 57 | 0.9896 | 4.973221e-01 | 50.0000 | 96.21 | -0.444000 | 95.768000 |  
GRB130603B   |    557310    | -8.221300e-01 | -8.873860e-01 | -7.563970e-01 | 2.147600e-01 | 2.069510e-01 | 2.225580e-01 | 58.80 | 57 | 1.032 | 4.092510e-01 | 50.0000 | 0.252 | 0.008000 | 0.260000 |  
GRB130603A   |    557274    | -1.835380e+00 | -1.957510e+00 | -1.716070e+00 | 1.644840e-03 | 1.529630e-03 | 1.758530e-03 | 40.94 | 57 | 0.7182 | 9.463526e-01 | 50.0000 | 125.8 | -20.812000 | 104.980000 |  
GRB130529A   |    556930    | -1.608720e+00 | -1.755180e+00 | -1.464620e+00 | 1.220070e-03 | 1.110500e-03 | 1.328440e-03 | 58.06 | 57 | 1.019 | 4.360963e-01 | 50.0000 | 110.3 | 36.128000 | 146.460000 |  
GRB130528A   |    556870    | -1.551960e+00 | -1.645260e+00 | -1.459110e+00 | 8.377060e-04 | 7.942860e-04 | 8.809690e-04 | 37.41 | 57 | 0.6563 | 9.791377e-01 | 50.0000 | 720 | -9.528000 | 710.472000 |  
GRB130527A   |    556753    | -1.166670e+00 | -1.231650e+00 | -1.101130e+00 | 7.354390e-03 | 7.088800e-03 | 7.618970e-03 | 49.71 | 57 | 0.8720 | 7.426208e-01 | 50.0000 | 176 | -11.800000 | 164.200000 |  
GRB130521A   |    556344    | -2.087880e+00 | -2.286350e+00 | -1.900130e+00 | 3.445250e-03 | 2.987330e-03 | 3.892450e-03 | 50.70 | 57 | 0.8895 | 7.089609e-01 | 50.0000 | 13.28 | -0.644000 | 12.640000 |  
GRB130518B   |    556105    | -1.457970e+00 | -1.698930e+00 | -1.216220e+00 | 9.610850e-03 | 8.239590e-03 | 1.098010e-02 | 55.28 | 57 | 0.9699 | 5.396809e-01 | 50.0000 | 6.479 | 0.000000 | 6.478700 |  
GRB130518A   |    556113    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB130515A   |    555880    | -7.695050e-01 | -9.501100e-01 | -5.830740e-01 | 3.451640e-02 | 3.084890e-02 | 3.815510e-02 | 60.98 | 57 | 1.070 | 3.347632e-01 | 50.0000 | 0.368 | -0.036000 | 0.332000 |  
GRB130514A   |    555821    | -1.755220e+00 | -1.807550e+00 | -1.703100e+00 | 3.473810e-03 | 3.381510e-03 | 3.565980e-03 | 36.25 | 57 | 0.6359 | 9.854800e-01 | 50.0000 | 280.7 | -7.088000 | 273.644000 |  
GRB130511A   |    555600    | -1.359100e+00 | -1.638350e+00 | -1.079440e+00 | 6.132700e-03 | 5.179470e-03 | 7.080170e-03 | 53.88 | 57 | 0.9453 | 5.928368e-01 | 50.0000 | 2.904 | -0.072000 | 2.832000 |  
GRB130508A   |    555413    | -1.845320e+00 | -2.101630e+00 | -1.602570e+00 | 1.375360e-03 | 1.140730e-03 | 1.603920e-03 | 57.55 | 57 | 1.010 | 4.545541e-01 | 50.0000 | 48.58 | 10.152000 | 58.728000 |  
GRB130505A   |    555163    | -1.709110e+00 | -1.843120e+00 | -1.577320e+00 | 1.102980e-03 | 1.018810e-03 | 1.186250e-03 | 43.33 | 57 | 0.7601 | 9.092971e-01 | 50.0000 | 339.7 | 23.572000 | 363.256000 |  
GRB130504A   |    555096    | -1.609550e+00 | -1.786470e+00 | -1.434490e+00 | 9.780430e-04 | 8.753660e-04 | 1.079930e-03 | 71.70 | 57 | 1.258 | 9.093038e-02 | 50.0000 | 130.7 | -31.064000 | 99.624000 |  
GRB130502A   |    554996    | -1.856240e+00 | -2.120880e+00 | -1.607290e+00 | 4.503670e-03 | 3.775440e-03 | 5.209040e-03 | 61.30 | 57 | 1.075 | 3.244095e-01 | 50.0000 | 10.4 | -0.196000 | 10.204000 |  
GRB130427B   |    554635    | -1.627600e+00 | -1.782180e+00 | -1.474470e+00 | 5.181890e-03 | 4.696930e-03 | 5.663870e-03 | 41.81 | 57 | 0.7336 | 9.343284e-01 | 50.0000 | 30.11 | -0.616000 | 29.496000 |  
GRB130427A   |    554620    | -1.175610e+00 | -1.194080e+00 | -1.157040e+00 | 5.131080e-02 | 5.068210e-02 | 5.193610e-02 | 19.53 | 57 | 0.3426 | 9.999992e-01 | 50.0000 | 711.2 | -51.152000 | 660.040000 |  
GRB130420B   |    553996    | -1.379980e+00 | -1.484760e+00 | -1.275600e+00 | 3.582250e-03 | 3.347960e-03 | 3.816080e-03 | 60.98 | 57 | 1.070 | 3.347040e-01 | 50.0000 | 20.66 | -4.616000 | 16.048000 |  
GRB130420A   |    553977    | -2.182830e+00 | -2.236190e+00 | -2.129930e+00 | 3.981280e-03 | 3.867810e-03 | 4.094320e-03 | 65.77 | 57 | 1.154 | 1.992839e-01 | 50.0000 | 203.1 | -14.988000 | 188.128000 |  
GRB130419A   |    553918    | -1.403610e+00 | -1.676970e+00 | -1.131450e+00 | 6.270000e-04 | 5.280820e-04 | 7.252930e-04 | 53.15 | 57 | 0.9325 | 6.201383e-01 | 50.0000 | 139.4 | 30.088000 | 169.508000 |  
GRB130418A   |    553847    | -2.066890e+00 | -2.240820e+00 | -1.901380e+00 | 6.114140e-04 | 5.405690e-04 | 6.809600e-04 | 62.53 | 57 | 1.097 | 2.862826e-01 | 50.0000 | 313.1 | -40.172000 | 272.972000 |  
GRB130408A   |    553132    | -1.151660e+00 | -1.395570e+00 | -8.962020e-01 | 3.487340e-02 | 2.927230e-02 | 4.039410e-02 | 48.64 | 57 | 0.8533 | 7.769419e-01 | 50.0000 | 4.656 | 0.272000 | 4.928000 |  
GRB130327A   |    552063    | -2.165070e+00 | -2.497550e+00 | -1.868290e+00 | 3.014830e-03 | 2.352190e-03 | 3.646960e-03 | 55.03 | 57 | 0.9655 | 5.492533e-01 | 50.0000 | 8.04 | -2.296000 | 5.744000 |  
GRB130315A   |    551126    | -1.725320e+00 | -1.809470e+00 | -1.641960e+00 | 1.839110e-03 | 1.750510e-03 | 1.927350e-03 | 70.96 | 57 | 1.245 | 1.011420e-01 | 50.0000 | 266.4 | 1.624000 | 267.996000 |  
GRB130313A   |    550906    | -1.508360e+00 | -1.858960e+00 | -1.169660e+00 | 1.525370e-02 | 1.222350e-02 | 1.823140e-02 | 68.20 | 57 | 1.197 | 1.470537e-01 | 50.0000 | 0.204 | 0.012000 | 0.216000 |  
GRB130306A   |    550457    | -1.748960e+00 | -1.798110e+00 | -1.700020e+00 | 1.027160e-02 | 1.001830e-02 | 1.052480e-02 | 43.03 | 57 | 0.7548 | 9.147120e-01 | 50.0000 | 313.6 | -159.472000 | 154.176000 |  
GRB130305A   |    550329    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB130216A   |    548927    | -1.352260e+00 | -1.396690e+00 | -1.307760e+00 | 2.985860e-02 | 2.911010e-02 | 3.060690e-02 | 90.26 | 57 | 1.584 | 3.293068e-03 | 50.0000 | 10.47 | -6.160000 | 4.308000 |  
GRB130216B   |    548918    | -1.986790e+00 | -2.132090e+00 | -1.846650e+00 | 2.325260e-02 | 2.120430e-02 | 2.527400e-02 | 68.99 | 57 | 1.210 | 1.326453e-01 | 50.0000 | 10.01 | 0.200000 | 10.207700 |  
GRB130215A   |    548760    | -1.605480e+00 | -1.741710e+00 | -1.470750e+00 | 7.263530e-03 | 6.684090e-03 | 7.841660e-03 | 66.54 | 57 | 1.167 | 1.814761e-01 | 50.0000 | 79.55 | -6.168000 | 73.384000 |  
GRB130211A   |    548276    | -1.852730e+00 | -2.108170e+00 | -1.609320e+00 | 1.984320e-03 | 1.665270e-03 | 2.294850e-03 | 61.91 | 57 | 1.086 | 3.051781e-01 | 50.0000 | 35.72 | -3.404000 | 32.312000 |  
GRB130206A   |    547918    | -1.588520e+00 | -1.755120e+00 | -1.423840e+00 | 1.349330e-03 | 1.222110e-03 | 1.475370e-03 | 59.27 | 57 | 1.040 | 3.928505e-01 | 50.0000 | 156 | -8.784000 | 147.216000 |  
GRB130131B   |    547420    | -1.148080e+00 | -1.349930e+00 | -9.413080e-01 | 7.063000e-03 | 6.286470e-03 | 7.837150e-03 | 54.19 | 57 | 0.9507 | 5.810726e-01 | 50.0000 | 4.648 | -0.280000 | 4.368000 |  
GRB130131A   |    547407    | -2.134230e+00 | -2.471460e+00 | -1.834910e+00 | 6.195320e-04 | 4.750240e-04 | 7.592080e-04 | 47.36 | 57 | 0.8309 | 8.149168e-01 | 50.0000 | 53.02 | -0.952000 | 52.068000 |  
GRB130122A   |    546731    | -1.166670e+00 | -1.405700e+00 | -9.226560e-01 | 9.146500e-04 | 8.024560e-04 | 1.026840e-03 | 79.06 | 57 | 1.387 | 2.820375e-02 | 50.0000 | 89.09 | 0.192000 | 89.280000 |  
GRB130102A   |    544784    | -1.546280e+00 | -1.770500e+00 | -1.328820e+00 | 5.264180e-04 | 4.543210e-04 | 5.976030e-04 | 53.94 | 57 | 0.9463 | 5.905744e-01 | 50.0000 | 169 | 15.376000 | 184.332000 |  
GRB121229A   |    544347    | -2.272760e+00 | -2.690420e+00 | -1.912330e+00 | 6.029740e-04 | 4.306410e-04 | 7.693420e-04 | 59.98 | 57 | 1.052 | 3.680674e-01 | 50.0000 | 146.5 | -81.668000 | 64.808000 |  
GRB121226A   |    544027    | -1.503540e+00 | -1.793070e+00 | -1.214070e+00 | 1.291550e-02 | 1.086100e-02 | 1.495940e-02 | 67.39 | 57 | 1.182 | 1.633144e-01 | 50.0000 | 1.16 | -0.364000 | 0.796000 |  
GRB121217A   |    542441    | -1.540240e+00 | -1.623050e+00 | -1.457650e+00 | 8.158040e-04 | 7.795380e-04 | 8.519530e-04 | 53.36 | 57 | 0.9362 | 6.123453e-01 | 50.0000 | 801.5 | -17.732000 | 783.760000 |  
GRB121212A   |    541371    | -2.504350e+00 | -2.907490e+00 | -2.155370e+00 | 1.711650e-03 | 1.236170e-03 | 2.179990e-03 | 55.82 | 57 | 0.9793 | 5.194698e-01 | 50.0000 | 8.112 | -1.484000 | 6.628000 |  
GRB121211A   |    541200    | -2.262600e+00 | -2.528890e+00 | -2.019860e+00 | 6.759640e-04 | 5.529110e-04 | 7.956020e-04 | 55.16 | 57 | 0.9677 | 5.443615e-01 | 50.0000 | 197.1 | -0.356000 | 196.772000 |  
GRB121209A   |    540964    | -1.417680e+00 | -1.493420e+00 | -1.341910e+00 | 6.350240e-03 | 6.089240e-03 | 6.611130e-03 | 38.04 | 57 | 0.6673 | 9.749228e-01 | 50.0000 | 46.88 | -2.160000 | 44.716000 |  
GRB121202A   |    540255    | -1.596370e+00 | -1.703050e+00 | -1.490520e+00 | 5.688650e-03 | 5.327450e-03 | 6.048390e-03 | 48.92 | 57 | 0.8583 | 7.679357e-01 | 50.0000 | 21.19 | -2.184000 | 19.008000 |  
GRB121201A   |    540178    | -1.866420e+00 | -2.035090e+00 | -1.703710e+00 | 1.701660e-03 | 1.523840e-03 | 1.875860e-03 | 51.57 | 57 | 0.9048 | 6.780370e-01 | 50.0000 | 46 | -24.000000 | 22.000000 |  
GRB121128A   |    539866    | -1.859800e+00 | -1.900040e+00 | -1.819680e+00 | 1.591800e-02 | 1.558970e-02 | 1.624610e-02 | 62.40 | 57 | 1.095 | 2.903996e-01 | 50.0000 | 41.69 | -0.004000 | 41.688000 |  
GRB121125A   |    539563    | -1.503950e+00 | -1.561200e+00 | -1.446780e+00 | 5.592700e-03 | 5.433370e-03 | 5.751930e-03 | 48.33 | 57 | 0.8480 | 7.862816e-01 | 50.0000 | 86.82 | -6.852000 | 79.964000 |  
GRB121123A   |    539358    | -1.724370e+00 | -1.766680e+00 | -1.682200e+00 | 3.365550e-03 | 3.290080e-03 | 3.440960e-03 | 91.47 | 57 | 1.605 | 2.549772e-03 | 50.0000 | 425.5 | -6.240000 | 419.228000 |  
GRB121117A   |    538696    | -1.227160e+00 | -1.329350e+00 | -1.124460e+00 | 3.614320e-03 | 3.403480e-03 | 3.825090e-03 | 45.44 | 57 | 0.7972 | 8.647746e-01 | 50.0000 | 29.6 | -4.848000 | 24.756000 |  
GRB121108A   |    537921    | -2.293770e+00 | -2.497310e+00 | -2.102590e+00 | 7.229310e-04 | 6.146600e-04 | 8.305830e-04 | 72.40 | 57 | 1.270 | 8.217669e-02 | 50.0000 | 138.2 | -0.224000 | 137.976000 |  
GRB121102A   |    537266    | -1.857250e+00 | -1.946990e+00 | -1.768540e+00 | 2.964130e-03 | 2.817230e-03 | 3.110000e-03 | 39.50 | 57 | 0.6929 | 9.625732e-01 | 50.0000 | 75.21 | -0.296000 | 74.916000 |  
GRB121031A   |    537195    | -1.513960e+00 | -1.568230e+00 | -1.459750e+00 | 2.731770e-03 | 2.656230e-03 | 2.807270e-03 | 40.99 | 57 | 0.7192 | 9.456494e-01 | 50.0000 | 307.3 | -209.004000 | 98.308000 |  
GRB121028A   |    536897    | -1.707150e+00 | -1.869620e+00 | -1.547510e+00 | 1.102630e-02 | 9.936310e-03 | 1.210610e-02 | 49.78 | 57 | 0.8733 | 7.402527e-01 | 50.0000 | 3.284 | -0.808000 | 2.476000 |  
GRB121027A   |    536831    | -1.813300e+00 | -1.916520e+00 | -1.711770e+00 | 1.652020e-03 | 1.552850e-03 | 1.750270e-03 | 45.29 | 57 | 0.7946 | 8.683033e-01 | 50.0000 | 144.7 | -9.340000 | 135.356000 |  
GRB121024A   |    536580    | -1.322120e+00 | -1.542480e+00 | -1.099540e+00 | 1.355700e-03 | 1.193840e-03 | 1.516870e-03 | 59.11 | 57 | 1.037 | 3.982528e-01 | 50.0000 | 82.37 | -8.296000 | 74.072000 |  
GRB121017A   |    536172    | -1.746160e+00 | -1.920550e+00 | -1.576670e+00 | 1.345380e-02 | 1.200430e-02 | 1.488150e-02 | 43.57 | 57 | 0.7644 | 9.047036e-01 | 50.0000 | 5.28 | -2.716000 | 2.564000 |  
GRB121014A   |    535960    | -1.873240e+00 | -2.050020e+00 | -1.702670e+00 | 1.450970e-03 | 1.294040e-03 | 1.604660e-03 | 60.35 | 57 | 1.059 | 3.555931e-01 | 50.0000 | 80 | -15.208000 | 64.792000 |  
GRB121011A   |    535764    | -1.201580e+00 | -1.341340e+00 | -1.058570e+00 | 1.966440e-03 | 1.801410e-03 | 2.130970e-03 | 43.60 | 57 | 0.7650 | 9.040856e-01 | 50.0000 | 117 | -7.452000 | 109.584000 |  
GRB121001A   |    535026    | -1.350630e+00 | -1.497850e+00 | -1.201860e+00 | 1.026720e-03 | 9.448620e-04 | 1.108540e-03 | 90.12 | 57 | 1.581 | 3.388242e-03 | 50.0000 | 170.7 | -27.728000 | 142.968000 |  
GRB120927A   |    534815    | -1.626220e+00 | -1.703300e+00 | -1.549600e+00 | 3.856580e-03 | 3.677940e-03 | 4.034790e-03 | 76.49 | 57 | 1.342 | 4.349157e-02 | 50.0000 | 69.07 | -37.940000 | 31.128000 |  
GRB120923A   |    534402    | -1.800880e+00 | -2.036250e+00 | -1.574880e+00 | 1.429340e-03 | 1.204620e-03 | 1.650240e-03 | 50.83 | 57 | 0.8917 | 7.045050e-01 | 50.0000 | 29.57 | -2.928000 | 26.644000 |  
